Plot Title: 21415544,,,,,,,
#,"Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","High Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","Temp, °C (LGR S/N: 21415544, SEN S/N: 21415544)","Specific Conductance, μS/cm (LGR S/N: 21415544)",Coupler Detached (LGR S/N: 21415544),End Of File (LGR S/N: 21415544)
3605,05/24/25 1:40:00 PM,2721.2,2774.3,24.6,2798.9,,
3606,05/24/25 1:50:00 PM,2717.1,2770.6,24.61,2794.5,,
3607,05/24/25 2:00:00 PM,2713.5,2768.1,24.62,2791.4,,
3608,05/24/25 2:10:00 PM,2695.2,2751.8,24.7,2770.3,,
3609,05/24/25 2:20:00 PM,2662,2723.6,24.76,2738.4,,
3610,05/24/25 2:30:00 PM,2629.5,2698.6,24.79,2711.6,,
3611,05/24/25 2:40:00 PM,2599.5,2678,24.82,2689.2,,
3612,05/24/25 2:50:00 PM,2576.6,2663.6,24.83,2674.1,,
3613,05/24/25 3:00:00 PM,2568.3,2662.4,24.89,2669.5,,
3614,05/24/25 3:10:00 PM,2545.4,2645.5,24.79,2658.2,,
3615,05/24/25 3:20:00 PM,2533.1,2638.6,24.8,2650.7,,
3616,05/24/25 3:30:00 PM,2516.1,2627.4,24.85,2636.7,,
3617,05/24/25 3:40:00 PM,2495.7,2613.1,24.82,2624,,
3618,05/24/25 3:50:00 PM,2483.4,2603.7,24.79,2616.2,,
3619,05/24/25 4:00:00 PM,2491,2611.8,24.76,2626,,
3620,05/24/25 4:10:00 PM,2499.8,2619.3,24.76,2633.6,,
3621,05/24/25 4:20:00 PM,2525.5,2638.6,24.67,2658,,
3622,05/24/25 4:30:00 PM,2547.2,2653,24.67,2672.5,,
3623,05/24/25 4:40:00 PM,2560.7,2661.1,24.61,2684.1,,
3624,05/24/25 4:50:00 PM,2573.6,2668,24.61,2691,,
3625,05/24/25 5:00:00 PM,2584.2,2673.6,24.64,2695,,
3626,05/24/25 5:10:00 PM,2589.5,2676.1,24.64,2697.5,,
3627,05/24/25 5:20:00 PM,2604.2,2686.7,24.6,2710.5,,
3628,05/24/25 5:30:00 PM,2629,2704.2,24.58,2729.3,,
3629,05/24/25 5:40:00 PM,2639,2709.2,24.56,2735.5,,
3630,05/24/25 5:50:00 PM,2649,2716.1,24.55,2743,,
3631,05/24/25 6:00:00 PM,2643.1,2706.1,24.49,2736.4,,
3632,05/24/25 6:10:00 PM,2643.7,2704.2,24.48,2735.1,,
3633,05/24/25 6:20:00 PM,2652.6,2709.2,24.47,2740.7,,
3634,05/24/25 6:30:00 PM,2657.3,2712.3,24.45,2745,,
3635,05/24/25 6:40:00 PM,2660.8,2713,24.43,2746.9,,
3636,05/24/25 6:50:00 PM,2657.3,2708,24.4,2743.6,,
3637,05/24/25 7:00:00 PM,2662.6,2711.7,24.38,2748.5,,
3638,05/24/25 7:10:00 PM,2672.1,2719.8,24.36,2757.9,,
3639,05/24/25 7:20:00 PM,2669.7,2716.1,24.34,2755.3,,
3640,05/24/25 7:30:00 PM,2670.3,2715.5,24.3,2757,,
3641,05/24/25 7:40:00 PM,2670.3,2714.2,24.27,2757.5,,
3642,05/24/25 7:50:00 PM,2663.2,2704.8,24.24,2749.7,,
3643,05/24/25 8:00:00 PM,2662,2703,24.22,2749,,
3644,05/24/25 8:10:00 PM,2663.8,2704.2,24.2,2751.4,,
3645,05/24/25 8:20:00 PM,2668.5,2708.6,24.2,2755.9,,
3646,05/24/25 8:30:00 PM,2678,2718.6,24.18,2767.3,,
3647,05/24/25 8:40:00 PM,2682.1,2721.7,24.17,2771,,
3648,05/24/25 8:50:00 PM,2681.5,2720.5,24.16,2770.4,,
3649,05/24/25 9:00:00 PM,2680.9,2719.2,24.13,2770.8,,
3650,05/24/25 9:10:00 PM,2678.6,2717.3,24.12,2769.5,,
3651,05/24/25 9:20:00 PM,2679.2,2716.1,24.11,2768.8,,
3652,05/24/25 9:30:00 PM,2679.8,2716.7,24.08,2771.2,,
3653,05/24/25 9:40:00 PM,2682.7,2719.2,24.08,2773.8,,
3654,05/24/25 9:50:00 PM,2682.1,2718.6,24.07,2773.8,,
3655,05/24/25 10:00:00 PM,2679.2,2715.5,24.04,2772.4,,
3656,05/24/25 10:10:00 PM,2681.5,2717.3,24.03,2774.8,,
3657,05/24/25 10:20:00 PM,2683.9,2718.6,24.02,2776.7,,
3658,05/24/25 10:30:00 PM,2683.3,2718.6,24,2777.9,,
3659,05/24/25 10:40:00 PM,2682.1,2717.3,23.98,2777.8,,
3660,05/24/25 10:50:00 PM,2682.1,2717.3,23.96,2779,,
3661,05/24/25 11:00:00 PM,2683.9,2718.6,23.94,2781.5,,
3662,05/24/25 11:10:00 PM,2683.3,2718,23.93,2781.5,,
3663,05/24/25 11:20:00 PM,2685.7,2719.8,23.91,2784.5,,
3664,05/24/25 11:30:00 PM,2686.9,2720.5,23.9,2785.8,,
3665,05/24/25 11:40:00 PM,2686.3,2720.5,23.89,2786.4,,
3666,05/24/25 11:50:00 PM,2691.6,2725.5,23.89,2791.5,,
3667,05/25/25 12:00:00 AM,2695.2,2728.6,23.86,2796.5,,
3668,05/25/25 12:10:00 AM,2696.9,2730.5,23.85,2799,,
3669,05/25/25 12:20:00 AM,2695.7,2729.9,23.84,2799,,
3670,05/25/25 12:30:00 AM,2695.7,2729.9,23.82,2800.2,,
3671,05/25/25 12:40:00 AM,2702.3,2734.9,23.82,2805.4,,
3672,05/25/25 12:50:00 AM,2705.8,2738.6,23.8,2810.4,,
3673,05/25/25 1:00:00 AM,2710,2743.6,23.77,2817.3,,
3674,05/25/25 1:10:00 AM,2710,2743.6,23.76,2817.9,,
3675,05/25/25 1:20:00 AM,2715.3,2748.6,23.75,2823.7,,
3676,05/25/25 1:30:00 AM,2727.8,2762.4,23.76,2837.2,,
3677,05/25/25 1:40:00 AM,2835.6,2873.5,23.82,2947.5,,
3678,05/25/25 1:50:00 AM,2926.1,2969.3,23.85,3043.8,,
3679,05/25/25 2:00:00 AM,3002,3047.7,23.87,3122.9,,
3680,05/25/25 2:10:00 AM,3083.2,3131.9,23.89,3207.8,,
3681,05/25/25 2:20:00 AM,3127.6,3177.6,23.91,3253.2,,
3682,05/25/25 2:30:00 AM,3159.9,3211.9,23.9,3289,,
3683,05/25/25 2:40:00 AM,3169.1,3222.1,23.91,3298.7,,
3684,05/25/25 2:50:00 AM,3194.2,3247.5,23.93,3323.3,,
3685,05/25/25 3:00:00 AM,3223.6,3278.1,23.93,3354.6,,
3686,05/25/25 3:10:00 AM,3250,3304.2,23.95,3379.9,,
3687,05/25/25 3:20:00 AM,3265.3,3320.1,23.95,3396.2,,
3688,05/25/25 3:30:00 AM,3259.8,3314.4,23.95,3390.3,,
3689,05/25/25 3:40:00 AM,3259.8,3315,23.94,3391.7,,
3690,05/25/25 3:50:00 AM,3255.5,3309.9,23.93,3387.2,,
3691,05/25/25 4:00:00 AM,3248.7,3302.9,23.94,3379.3,,
3692,05/25/25 4:10:00 AM,3240.7,3295.3,23.93,3372.2,,
3693,05/25/25 4:20:00 AM,3234,3287.6,23.91,3365.8,,
3694,05/25/25 4:30:00 AM,3223,3276.2,23.9,3354.9,,
3695,05/25/25 4:40:00 AM,3215,3267.3,23.9,3345.7,,
3696,05/25/25 4:50:00 AM,3202.1,3253.3,23.87,3333.5,,
3697,05/25/25 5:00:00 AM,3193.6,3245.6,23.89,3324.2,,
3698,05/25/25 5:10:00 AM,3166.7,3216.4,23.81,3300,,
3699,05/25/25 5:20:00 AM,3148.3,3197.3,23.8,3281.1,,
3700,05/25/25 5:30:00 AM,3130.1,3178.2,23.73,3266.4,,
3701,05/25/25 5:40:00 AM,3099.6,3146.5,23.68,3237.3,,
3702,05/25/25 5:50:00 AM,3097.8,3145.2,23.71,3233.9,,
3703,05/25/25 6:00:00 AM,3108.7,3155.4,23.72,3243.6,,
3704,05/25/25 6:10:00 AM,3116.7,3165.5,23.75,3251.9,,
3705,05/25/25 6:20:00 AM,3124.6,3173.2,23.75,3259.8,,
3706,05/25/25 6:30:00 AM,3125.8,3173.8,23.73,3261.9,,
3707,05/25/25 6:40:00 AM,3121.5,3169.3,23.69,3260,,
3708,05/25/25 6:50:00 AM,3094.8,3140.2,23.62,3235,,
3709,05/25/25 7:00:00 AM,3079,3124.3,23.66,3215.8,,
3710,05/25/25 7:10:00 AM,3079.6,3125.6,23.67,3216.5,,
3711,05/25/25 7:20:00 AM,3087.5,3131.9,23.69,3221.6,,
3712,05/25/25 7:30:00 AM,3097.2,3142.1,23.71,3230.7,,
3713,05/25/25 7:40:00 AM,3102.7,3148.4,23.72,3236.5,,
3714,05/25/25 7:50:00 AM,3108.1,3153.5,23.72,3241.7,,
3715,05/25/25 8:00:00 AM,3112.4,3158.6,23.76,3244.2,,
3716,05/25/25 8:10:00 AM,3113.6,3159.2,23.78,3243.4,,
3717,05/25/25 8:20:00 AM,3117.3,3162.4,23.82,3243.9,,
3718,05/25/25 8:30:00 AM,3116.1,3161.7,23.85,3241.1,,
3719,05/25/25 8:40:00 AM,3118.5,3164.9,23.82,3246.4,,
3720,05/25/25 8:50:00 AM,3122.7,3168.7,23.86,3247.6,,
3721,05/25/25 9:00:00 AM,3121.5,3167.4,23.89,3244.1,,
3722,05/25/25 9:10:00 AM,3120.3,3166.2,23.93,3240.1,,
3723,05/25/25 9:20:00 AM,3120.9,3166.8,23.99,3236.6,,
3724,05/25/25 9:30:00 AM,3110,3155.4,24.03,3222.2,,
3725,05/25/25 9:40:00 AM,3101.4,3147.1,24.11,3208.2,,
3726,05/25/25 9:50:00 AM,3093.5,3139.5,24.13,3199.1,,
3727,05/25/25 10:00:00 AM,3094.2,3140.2,24.2,3195,,
3728,05/25/25 10:10:00 AM,3096,3143.3,24.2,3198.2,,
3729,05/25/25 10:20:00 AM,3079,3126.2,24.34,3171.3,,
3730,05/25/25 10:30:00 AM,3064.4,3112.9,24.34,3157.8,,
3731,05/25/25 10:40:00 AM,3061.4,3110.4,24.3,3158,,
3732,05/25/25 10:50:00 AM,3065.6,3114.8,24.33,3160.4,,
3733,05/25/25 11:00:00 AM,3054.1,3104.6,24.43,3143.4,,
3734,05/25/25 11:10:00 AM,3030.5,3084.4,24.53,3116.3,,
3735,05/25/25 11:20:00 AM,3002,3057.8,24.56,3087.5,,
3736,05/25/25 11:30:00 AM,2981.5,3038.8,24.52,3070.9,,
3737,05/25/25 11:40:00 AM,2982.1,3040.7,24.53,3072.2,,
3738,05/25/25 11:50:00 AM,2979.1,3040.1,24.61,3066.4,,
3739,05/25/25 12:00:00 PM,2977.3,3040.7,24.61,3067,,
3740,05/25/25 12:10:00 PM,2956.8,3021.7,24.67,3043.9,,
3741,05/25/25 12:20:00 PM,2935.1,3003.4,24.67,3025.5,,
3742,05/25/25 12:30:00 PM,2921.3,2992,24.69,3012.7,,
3743,05/25/25 12:40:00 PM,2917.1,2990.2,24.67,3012.2,,
3744,05/25/25 12:50:00 PM,2909.9,2984.5,24.69,3005.2,,
3745,05/25/25 1:00:00 PM,2912.9,2987,24.75,3003.9,,
3746,05/25/25 1:10:00 PM,2902.1,2978.2,24.75,2995,,
3747,05/25/25 1:20:00 PM,2887.7,2962.4,24.73,2980.4,,
3748,05/25/25 1:30:00 PM,2869.7,2944.7,24.71,2963.9,,
3749,05/25/25 1:40:00 PM,2855.9,2929.6,24.75,2946.2,,
3750,05/25/25 1:50:00 PM,2847.5,2922.7,24.75,2939.2,,
3751,05/25/25 2:00:00 PM,2842.7,2917,24.76,2932.9,,
3752,05/25/25 2:10:00 PM,2809.9,2886.1,24.8,2899.4,,
3753,05/25/25 2:20:00 PM,2759.8,2842.7,24.85,2852.7,,
3754,05/25/25 2:30:00 PM,2706.4,2800,24.91,2806.3,,
3755,05/25/25 2:40:00 PM,2678,2783.1,24.97,2785.9,,
3756,05/25/25 2:50:00 PM,9162.9,9361.2,26.88,9006,,
3757,05/25/25 3:00:00 PM,12888.9,13197.7,27.54,12527.2,,
3758,05/25/25 3:10:00 PM,13846.2,14243.3,27.68,13481.4,,
3759,05/25/25 3:20:00 PM,14749.9,15207.7,27.69,14391.3,,
3760,05/25/25 3:30:00 PM,15672.1,16200.7,27.76,15309.3,,
3761,05/25/25 3:40:00 PM,16334.6,16958.9,27.95,15964.4,,
3762,05/25/25 3:50:00 PM,16053.6,16657.9,27.92,15690.5,,
3763,05/25/25 4:00:00 PM,16504.4,17161.8,27.99,16142.4,,
3764,05/25/25 4:10:00 PM,15778.8,16340.7,27.86,15410.4,,
3765,05/25/25 4:20:00 PM,15806.5,16363,27.78,15456.4,,
3766,05/25/25 4:30:00 PM,15714.8,16226.3,27.76,15333.5,,
3767,05/25/25 4:40:00 PM,15664.6,16157.7,27.68,15293.4,,
3768,05/25/25 4:50:00 PM,15111.3,15545,27.47,14776.2,,
3769,05/25/25 5:00:00 PM,14479.7,14848.4,27.38,14139.9,,
3770,05/25/25 5:10:00 PM,14137.2,14453.4,27.32,13780.6,,
3771,05/25/25 5:20:00 PM,13992.4,14296.4,27.28,13642,,
3772,05/25/25 5:30:00 PM,14061.8,14368.9,27.25,13719.5,,
3773,05/25/25 5:40:00 PM,14079.2,14395.6,27.23,13750.6,,
3774,05/25/25 5:50:00 PM,13888.7,14166.1,27.09,13570.1,,
3775,05/25/25 6:00:00 PM,13505.1,13756.3,26.96,13212.6,,
3776,05/25/25 6:10:00 PM,13245.2,13467.8,26.84,12967.3,,
3777,05/25/25 6:20:00 PM,12928.3,13131.5,26.71,12677.3,,
3778,05/25/25 6:30:00 PM,12567.9,12745.2,26.6,12332.2,,
3779,05/25/25 6:40:00 PM,12224.5,12376.6,26.47,12007.6,,
3780,05/25/25 6:50:00 PM,11960,12092.7,26.38,11754,,
3781,05/25/25 7:00:00 PM,11729.9,11845.9,26.27,11540.3,,
3782,05/25/25 7:10:00 PM,11502.6,11604.4,26.17,11328.4,,
3783,05/25/25 7:20:00 PM,11243.7,11338.2,26.08,11089.2,,
3784,05/25/25 7:30:00 PM,11051,11131.4,26,10905,,
3785,05/25/25 7:40:00 PM,10861.1,10935.9,25.92,10731.3,,
3786,05/25/25 7:50:00 PM,10670.3,10743.5,25.85,10557.9,,
3787,05/25/25 8:00:00 PM,10485.3,10547.2,25.77,10382.2,,
3788,05/25/25 8:10:00 PM,10293.5,10345.5,25.71,10196.4,,
3789,05/25/25 8:20:00 PM,10119.9,10172.3,25.64,10040.4,,
3790,05/25/25 8:30:00 PM,9957.2,10006.8,25.58,9889.4,,
3791,05/25/25 8:40:00 PM,9796,9842.9,25.54,9735.5,,
3792,05/25/25 8:50:00 PM,9663.8,9701.9,25.49,9606.1,,
3793,05/25/25 9:00:00 PM,9514.4,9553.9,25.43,9471.5,,
3794,05/25/25 9:10:00 PM,9354.5,9391.9,25.4,9316.7,,
3795,05/25/25 9:20:00 PM,9219.3,9258.5,25.34,9195.9,,
3796,05/25/25 9:30:00 PM,9090.5,9127.8,25.31,9071.8,,
3797,05/25/25 9:40:00 PM,8955.6,8989.4,25.25,8945.5,,
3798,05/25/25 9:50:00 PM,8818.3,8855.3,25.22,8817.6,,
3799,05/25/25 10:00:00 PM,8699.5,8740.8,25.18,8710.9,,
3800,05/25/25 10:10:00 PM,8577.1,8616.2,25.14,8594,,
3801,05/25/25 10:20:00 PM,8455.7,8495.5,25.1,8480.7,,
3802,05/25/25 10:30:00 PM,8353,8393.2,25.07,8383.9,,
3803,05/25/25 10:40:00 PM,8254.3,8292.2,25.04,8288.2,,
3804,05/25/25 10:50:00 PM,8146.1,8185.7,25,8188.7,,
3805,05/25/25 11:00:00 PM,8045.3,8088,24.97,8096,,
3806,05/25/25 11:10:00 PM,7947.6,7987.2,24.94,8000.2,,
3807,05/25/25 11:20:00 PM,7859.6,7903.2,24.92,7919.4,,
3808,05/25/25 11:30:00 PM,7802.6,7843.9,24.91,7861.6,,
3809,05/25/25 11:40:00 PM,7744.1,7787,24.88,7809.6,,
3810,05/25/25 11:50:00 PM,7687.5,7731.1,24.87,7755.1,,
3811,05/26/25 12:00:00 AM,7635.1,7678.2,24.87,7702.1,,
3812,05/26/25 12:10:00 AM,7583.7,7629.1,24.84,7657.7,,
3813,05/26/25 12:20:00 AM,7549.6,7599.2,24.83,7629.3,,
3814,05/26/25 12:30:00 AM,7520.4,7566.3,24.8,7601,,
3815,05/26/25 12:40:00 AM,7491.2,7536.4,24.76,7577.4,,
3816,05/26/25 12:50:00 AM,7470.2,7516.1,24.76,7557,,
3817,05/26/25 1:00:00 AM,7449.2,7495.7,24.74,7539.7,,
3818,05/26/25 1:10:00 AM,7433,7481.2,24.73,7526.7,,
3819,05/26/25 1:20:00 AM,7420.1,7468.8,24.73,7514.2,,
3820,05/26/25 1:30:00 AM,7411.3,7457.9,24.7,7508,,
3821,05/26/25 1:40:00 AM,7399.2,7444.2,24.69,7495.8,,
3822,05/26/25 1:50:00 AM,7390.3,7433.3,24.67,7488,,
3823,05/26/25 2:00:00 AM,7370.2,7414.5,24.66,7470.6,,
3824,05/26/25 2:10:00 AM,7355,7395.6,24.64,7454.7,,
3825,05/26/25 2:20:00 AM,7333.3,7375.4,24.62,7437.5,,
3826,05/26/25 2:30:00 AM,7309.3,7355.2,24.61,7418.7,,
3827,05/26/25 2:40:00 AM,7278.1,7325.6,24.6,7390.4,,
3828,05/26/25 2:50:00 AM,7251.8,7296.1,24.6,7360.7,,
3829,05/26/25 3:00:00 AM,7227,7270.9,24.6,7335.3,,
3830,05/26/25 3:10:00 AM,7192,7240,24.6,7304.1,,
3831,05/26/25 3:20:00 AM,7142.9,7191.2,24.57,7259.5,,
3832,05/26/25 3:30:00 AM,7108,7156.9,24.56,7226.4,,
3833,05/26/25 3:40:00 AM,7074.1,7124.7,24.56,7193.9,,
3834,05/26/25 3:50:00 AM,7022.1,7069.8,24.55,7139.9,,
3835,05/26/25 4:00:00 AM,6982.9,7032.1,24.53,7104.9,,
3836,05/26/25 4:10:00 AM,6942.1,6990.9,24.53,7063.3,,
3837,05/26/25 4:20:00 AM,6902.3,6952.6,24.51,7027.5,,
3838,05/26/25 4:30:00 AM,6864.1,6912.9,24.51,6987.4,,
3839,05/26/25 4:40:00 AM,6817.5,6868.4,24.49,6945.4,,
3840,05/26/25 4:50:00 AM,6773.3,6823.2,24.49,6899.7,,
3841,05/26/25 5:00:00 AM,6730.8,6782.4,24.48,6859.9,,
3842,05/26/25 5:10:00 AM,6690.7,6743.7,24.47,6822.2,,
3843,05/26/25 5:20:00 AM,6650,6701.6,24.45,6782.5,,
3844,05/26/25 5:30:00 AM,6609.3,6663.1,24.45,6743.5,,
3845,05/26/25 5:40:00 AM,6573.4,6628.1,24.45,6708.1,,
3846,05/26/25 5:50:00 AM,6528.4,6584.1,24.44,6665,,
3847,05/26/25 6:00:00 AM,6485.8,6541.6,24.42,6624.8,,
3848,05/26/25 6:10:00 AM,6438.7,6494.3,24.42,6576.9,,
3849,05/26/25 6:20:00 AM,6406.2,6465.1,24.43,6545.9,,
3850,05/26/25 6:30:00 AM,6368.4,6426.9,24.43,6507.2,,
3851,05/26/25 6:40:00 AM,6318.7,6379.8,24.42,6460.9,,
3852,05/26/25 6:50:00 AM,6284.9,6345.9,24.39,6430.7,,
3853,05/26/25 7:00:00 AM,6252,6312.1,24.4,6395.1,,
3854,05/26/25 7:10:00 AM,6218.3,6277.6,24.4,6360.1,,
3855,05/26/25 7:20:00 AM,6161.7,6222.5,24.39,6305.6,,
3856,05/26/25 7:30:00 AM,6137.9,6197,24.42,6275.8,,
3857,05/26/25 7:40:00 AM,6117.1,6179.2,24.42,6257.8,,
3858,05/26/25 7:50:00 AM,6097.1,6157.9,24.42,6236.2,,
3859,05/26/25 8:00:00 AM,6050.5,6113.3,24.42,6191,,
3860,05/26/25 8:10:00 AM,6013.6,6075.6,24.4,6155.4,,
3861,05/26/25 8:20:00 AM,5988.5,6052.4,24.42,6129.3,,
3862,05/26/25 8:30:00 AM,5971.6,6032.5,24.42,6109.2,,
3863,05/26/25 8:40:00 AM,5943.7,6006.6,24.4,6085.5,,
3864,05/26/25 8:50:00 AM,5891,5954.7,24.42,6030.4,,
3865,05/26/25 9:00:00 AM,5850.1,5913.8,24.42,5989,,
3866,05/26/25 9:10:00 AM,5755.6,5824.1,24.45,5894.4,,
3867,05/26/25 9:20:00 AM,5729.5,5798.3,24.48,5864.5,,
3868,05/26/25 9:30:00 AM,5705.7,5773.3,24.57,5828.1,,
3869,05/26/25 9:40:00 AM,5693.4,5762.4,24.7,5801.1,,
3870,05/26/25 9:50:00 AM,5668.1,5736,24.69,5775.8,,
3871,05/26/25 10:00:00 AM,5634.3,5705.6,24.73,5740.3,,
3872,05/26/25 10:10:00 AM,5597,5668.4,24.76,5699.2,,
3873,05/26/25 10:20:00 AM,5554,5629.9,24.88,5646.2,,
3874,05/26/25 10:30:00 AM,5492.6,5573.3,24.91,5585.9,,
3875,05/26/25 10:40:00 AM,5419.4,5502.7,24.89,5517.5,,
3876,05/26/25 10:50:00 AM,5378.4,5463.7,24.92,5474.9,,
3877,05/26/25 11:00:00 AM,5350.1,5438.2,25.05,5434.4,,
3878,05/26/25 11:10:00 AM,5293.8,5386.6,25.15,5371.6,,
3879,05/26/25 11:20:00 AM,5260.8,5355.1,25.2,5334.6,,
3880,05/26/25 11:30:00 AM,5237.6,5335.1,25.18,5316.9,,
3881,05/26/25 11:40:00 AM,5210.3,5307.7,25.22,5285.1,,
3882,05/26/25 11:50:00 AM,5173.3,5270.2,25.23,5246.7,,
3883,05/26/25 12:00:00 PM,5107.9,5204.2,25.23,5181,,
3884,05/26/25 12:10:00 PM,5063.5,5162.2,25.31,5130.5,,
3885,05/26/25 12:20:00 PM,4999.9,5101.7,25.32,5069.3,,
3886,05/26/25 12:30:00 PM,4945.6,5052.6,25.36,5016.4,,
3887,05/26/25 12:40:00 PM,4920.2,5028,25.36,4991.9,,
3888,05/26/25 12:50:00 PM,4850.4,4955.1,25.37,4918.5,,
3889,05/26/25 1:00:00 PM,4810.8,4917.4,25.38,4880.1,,
3890,05/26/25 1:10:00 PM,4730.7,4839.4,25.38,4802.7,,
3891,05/26/25 1:20:00 PM,4686,4795.2,25.43,4753.8,,
3892,05/26/25 1:30:00 PM,4640.2,4751,25.42,4711,,
3893,05/26/25 1:40:00 PM,4579.7,4691.1,25.37,4656.5,,
3894,05/26/25 1:50:00 PM,4514.1,4624.7,25.38,4589.6,,
3895,05/26/25 2:00:00 PM,4474.1,4583.3,25.4,4546.6,,
3896,05/26/25 2:10:00 PM,4370.6,4485.6,25.41,4448.8,,
3897,05/26/25 2:20:00 PM,4292.8,4416.2,25.5,4371.7,,
3898,05/26/25 2:30:00 PM,4206.2,4343.7,25.53,4297.2,,
3899,05/26/25 2:40:00 PM,4119.4,4267.4,25.53,4221.7,,
3900,05/26/25 2:50:00 PM,4022.2,4189.9,25.58,4140.7,,
3901,05/26/25 3:00:00 PM,3908.2,4086.6,25.41,4053,,
3902,05/26/25 3:10:00 PM,5731,5970.4,26.78,5755.6,,
3903,05/26/25 3:20:00 PM,17453,18205,29.35,16665.1,,
3904,05/26/25 3:30:00 PM,20065.7,21088.3,29.83,19122.8,,
3905,05/26/25 3:40:00 PM,22353.3,23365.9,30.14,21059.9,,
3906,05/26/25 3:50:00 PM,23955.2,24727,30.35,22195.5,,
3907,05/26/25 4:00:00 PM,24180.7,24900.6,30.41,22325.2,,
3908,05/26/25 4:10:00 PM,25733.7,25963.3,30.52,23228.2,,
3909,05/26/25 4:20:00 PM,26309.6,26273.9,30.55,23492.4,,
3910,05/26/25 4:30:00 PM,25943.1,26031.1,30.5,23297.9,,
3911,05/26/25 4:40:00 PM,26174.2,26160.6,30.48,23422.9,,
3912,05/26/25 4:50:00 PM,26435.6,26295.6,30.49,23539.2,,
3913,05/26/25 5:00:00 PM,26913.7,26594.4,30.53,23788.2,,
3914,05/26/25 5:10:00 PM,27596,26972.8,30.57,24107.9,,
3915,05/26/25 5:20:00 PM,27380.4,26872.2,30.48,24060.1,,
3916,05/26/25 5:30:00 PM,27507.8,26909.7,30.44,24112.4,,
3917,05/26/25 5:40:00 PM,27355.4,26824.6,30.37,24068.9,,
3918,05/26/25 5:50:00 PM,27203.8,26714.4,30.26,24021.5,,
3919,05/26/25 6:00:00 PM,26991.6,26562.4,30.19,23917.5,,
3920,05/26/25 6:10:00 PM,26576.5,26320.7,30.05,23764.9,,
3921,05/26/25 6:20:00 PM,26085.1,25996.3,29.91,23536.4,,
3922,05/26/25 6:30:00 PM,25665.5,25727.8,29.79,23348.2,,
3923,05/26/25 6:40:00 PM,25398.8,25554.4,29.75,23209.1,,
3924,05/26/25 6:50:00 PM,25316.3,25468.1,29.72,23144.4,,
3925,05/26/25 7:00:00 PM,25000.3,25275.1,29.57,23036.9,,
3926,05/26/25 7:10:00 PM,24795.1,25125.1,29.6,22886.7,,
3927,05/26/25 7:20:00 PM,24724,25084.9,29.63,22836.5,,
3928,05/26/25 7:30:00 PM,24673.5,25025.5,29.59,22800.4,,
3929,05/26/25 7:40:00 PM,24649.3,24977.4,29.55,22774.5,,
3930,05/26/25 7:50:00 PM,24498.8,24873.5,29.47,22715.6,,
3931,05/26/25 8:00:00 PM,24153.3,24608.1,29.32,22539.9,,
3932,05/26/25 8:10:00 PM,23746.2,24305.7,29.16,22333.6,,
3933,05/26/25 8:20:00 PM,23353,23964.4,29.03,22076.8,,
3934,05/26/25 8:30:00 PM,22926.5,23593.2,28.92,21782.4,,
3935,05/26/25 8:40:00 PM,22497.4,23238.5,28.79,21510.5,,
3936,05/26/25 8:50:00 PM,22134.6,22870,28.66,21224.4,,
3937,05/26/25 9:00:00 PM,21855,22602,28.57,21013.4,,
3938,05/26/25 9:10:00 PM,21560.8,22329.1,28.46,20805.4,,
3939,05/26/25 9:20:00 PM,21249.3,22013.6,28.35,20556.7,,
3940,05/26/25 9:30:00 PM,20970.7,21728.8,28.25,20331.5,,
3941,05/26/25 9:40:00 PM,20656.1,21436.7,28.17,20090.4,,
3942,05/26/25 9:50:00 PM,20389.2,21139.1,28.09,19843.4,,
3943,05/26/25 10:00:00 PM,20074.9,20829.1,27.98,19595.8,,
3944,05/26/25 10:10:00 PM,19789,20526.7,27.88,19350.3,,
3945,05/26/25 10:20:00 PM,19511.2,20237,27.81,19104.1,,
3946,05/26/25 10:30:00 PM,19208.9,19912.4,27.72,18832,,
3947,05/26/25 10:40:00 PM,18912,19606.4,27.64,18572.6,,
3948,05/26/25 10:50:00 PM,18639.1,19287.9,27.54,18308,,
3949,05/26/25 11:00:00 PM,18390.7,18987.5,27.47,18048.5,,
3950,05/26/25 11:10:00 PM,18101.7,18690.5,27.39,17795.1,,
3951,05/26/25 11:20:00 PM,17812.3,18371.4,27.32,17516.2,,
3952,05/26/25 11:30:00 PM,17564.8,18097.7,27.25,17279.8,,
3953,05/26/25 11:40:00 PM,17313.4,17805.8,27.16,17032.3,,
3954,05/26/25 11:50:00 PM,17043.5,17514.9,27.09,16778,,
3955,05/27/25 12:00:00 AM,16782.2,17222.5,27.02,16521.5,,
3956,05/27/25 12:10:00 AM,16563.1,16969.8,26.96,16299.1,,
3957,05/27/25 12:20:00 AM,16315.2,16701.8,26.9,16061.4,,
3958,05/27/25 12:30:00 AM,16081.7,16448.7,26.84,15837.5,,
3959,05/27/25 12:40:00 AM,15888.6,16217,26.78,15633.6,,
3960,05/27/25 12:50:00 AM,15695.9,16022.2,26.75,15455.3,,
3961,05/27/25 1:00:00 AM,15584.7,15896.8,26.71,15347,,
3962,05/27/25 1:10:00 AM,15475.3,15762.9,26.65,15236.5,,
3963,05/27/25 1:20:00 AM,15338,15627.6,26.61,15118.1,,
